Month in	Month out	Bitcoin sum	Total Profit
2011-09	2018-03	51.7792745800000000	543243.9729842078869742000000000000
2011-09	2018-04	335.2493257800000000	2436123.42757407662483880000000000000000
2011-09	2018-05	59.3228090400000000	489268.0499920181908963000000000000
2011-09	2018-06	90.9268972600000000	597160.5120940976288768000000000000
2011-09	2018-07	17.6446121300000000	136571.2414794274297878000000000000
2011-09	2018-08	26.0807519700000000	174806.1155790307787966000000000000
2011-09	2018-09	42.0382234100000000	277130.4853491438776952000000000000
2011-09	2018-10	37.0305955100000000	241010.6654262404580622000000000000
2011-09	2018-11	30.7059773800000000	149528.9978727088665804000000000000
2011-09	2018-12	1063.3281775000000000	3676804.8935667119896551000000000000
2011-09	2019-01	42.0115579000000000	149404.9308495978521104000000000000
2011-09	2019-02	5.6830936400000000	21490.7941679528376189000000000000
2011-09	2019-03	74.4341517300000000	297162.7774814336293619000000000000
2011-09	2019-04	38.6705715200000000	201605.5053029552668408000000000000
2011-09	2019-05	4.2656204300000000	32892.1792509290296276000000000000
2011-09	2019-06	71.2367709100000000	795058.8192262725230150000000000000
2011-09	2019-07	36.7460286600000000	362238.5962210460719953000000000000
2011-09	2019-08	5.5898178700000000	56266.8000956971065116000000000000
2011-09	2019-09	12.7579722500000000	116938.4717880431622531000000000000
2011-09	2019-10	0.80584843000000000000	6716.8783207169368056000000000000
2011-09	2019-11	12.2590148300000000	90865.2093801826407523000000000000
2011-09	2019-12	18.1781493900000000	126263.6525729965404948000000000000
2011-09	2020-01	39.5680644900000000	345743.6542758659306812000000000000
2011-09	2020-02	13.9878437800000000	130348.2285716748621157000000000000
2011-09	2020-03	136.3766315500000000	1046235.6863718104159843000000000000
2011-09	2020-04	58.8335991800000000	434484.9524189352291926000000000000
2011-09	2020-05	6.4383801500000000	58969.0594290651566548000000000000
2011-09	2020-06	18.4953320700000000	166893.4901165770899010000000000000
2011-09	2020-07	1.19954608000000000000	10998.1199913120079179000000000000
2011-09	2020-08	3.9722465300000000	45958.8686867626243613000000000000
2011-09	2020-09	1.83921746000000000000	19895.1202738767029986000000000000
2011-09	2020-10	4.1894760600000000	48964.6830566665483366000000000000
2011-09	2020-11	92.1861847600000000	1468302.5904645538571619000000000000
2011-09	2020-12	17.6840218100000000	433733.2295188988223293000000000000
2011-09	2021-01	171.6792134900000000	6718352.8941556050142355000000000000
2011-09	2021-02	111.8242812800000000	4967312.35257133773433180000000000000000
2011-09	2021-03	117.7440738300000000	6754321.1709013029345578000000000000
2011-09	2021-04	98.8867414900000000	6041437.8713065709880680000000000000
2011-09	2021-05	52.4874120100000000	2401933.4967351224660715000000000000
2011-09	2021-06	16.9342074900000000	586048.3711252699332266000000000000
2011-09	2021-07	5.9003223700000000	205903.6653758318773819000000000000
2011-09	2021-08	7.9439758200000000	362714.8835339299581668000000000000
2011-09	2021-09	9.9287806700000000	461333.8367545781899403000000000000
2011-09	2021-10	65.2510157800000000	3950274.303051442742630900000000000000000000
2011-09	2021-11	76.0109328900000000	4623761.0799581486778746000000000000
2011-09	2021-12	0.30272128000000000000	15282.3330848710995178000000000000
2011-09	2022-01	9.6909681200000000	366771.2161622090883184000000000000
2011-09	2022-02	5.7555792700000000	224820.2064992567872937000000000000
